Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
united-states,"1,292,089","33,287","76,904","2,659","216,815","10,612","998,370","16,995 (2%)","998,370",6%,"8,484,397","513,387"
spain,"256,855","3,173","26,070",213,"163,919","4,560","66,866","2,075 (3%)","66,866",10%,"1,932,455",0
italy,"215,858","1,401","29,958",274,"96,276","3,031","89,624","1,311 (1%)","89,624",14%,"2,381,288","70,359"
united-kingdom,"207,851","5,619","30,685",539,901,34,"176,265","1,559 (1%)","176,265",15%,"1,534,533","86,523"
russia,"177,160","11,231","1,625",88,"23,803","2,476","151,732","2,300 (2%)","151,732",1%,"4,803,192","169,461"
france,"174,791",600,"25,987",178,"55,027","1,055","93,777","2,961 (3%)","93,777",15%,"1,384,633","284,405"
germany,"169,430","1,268","7,392",117,"139,900","2,204","22,138","1,823 (8%)","22,138",4%,"2,755,770",0
brazil,"135,106","8,958","9,146",580,"55,350","3,980","70,610","8,318 (12%)","70,610",7%,"339,552",0
turkey,"133,721","1,977","3,641",57,"82,984","4,782","47,096","1,260 (3%)","47,096",3%,"1,265,119","30,395"
iran,"103,135","1,485","6,486",68,"82,744","1,157","13,905","2,728 (20%)","13,905",6%,"544,702","13,427"
china,"83,759",6,"4,634",0,"78,737",43,388,23 (6%),388,6%,0,0
canada,"66,111","1,475","4,538",173,"28,972","1,156","32,601",502 (2%),"32,601",7%,"973,558","3,048"
peru,"58,526","3,709","1,627",94,"18,388",861,"38,511",722 (2%),"38,511",3%,"448,020","18,562"
india,"56,351","3,364","1,889",104,"16,776","1,445","37,686",0 (0%),"37,686",3%,"1,357,413","80,632"
belgium,"51,420",639,"8,415",76,"12,980",249,"30,025",538 (2%),"30,025",16%,"493,325","19,149"
netherlands,"41,875",455,"5,290",84,89,0,"36,496",584 (2%),"36,496",13%,"249,655","6,378"
saudi-arabia,"33,731","1,793",219,10,"7,798","1,015","25,714",145 (1%),"25,714",1%,"405,685","16,026"
ecuador,"30,298",0,"1,654",36,"3,433",0,"25,211",156 (1%),"25,211",5%,"83,218","1,826"
switzerland,"30,126",66,"1,810",5,"25,900",200,"2,416",121 (5%),"2,416",6%,"290,365",0
mexico,"27,634","1,609","2,704",197,"17,781",971,"7,149",378 (5%),"7,149",10%,"105,664",0
portugal,"26,715",533,"1,105",16,"2,258",182,"23,352",135 (1%),"23,352",4%,"485,925","15,691"
pakistan,"24,644","1,430",585,41,"6,464",183,"17,595",111 (1%),"17,595",2%,"244,778","12,196"
sweden,"24,623",705,"3,040",99,"4,971",897,"16,612",425 (3%),"16,612",12%,"148,500",0
chile,"24,581","1,533",285,4,"11,664",475,"12,632",493 (4%),"12,632",1%,"244,226","12,118"
ireland,"22,385",137,"1,403",28,"17,110",0,"3,872",93 (2%),"3,872",6%,"214,761",0
singapore,"20,939",741,20,0,"1,712",78,"19,207",19 (0%),"19,207",0%,"175,604",0
belarus,"20,168",913,116,4,"5,067",679,"14,985",92 (1%),"14,985",1%,"229,466","9,421"
qatar,"18,890",918,12,0,"2,286",216,"16,592",72 (0%),"16,592",0%,"116,495","3,532"
israel,"16,381",71,240,1,"10,873",236,"5,268",83 (2%),"5,268",1%,"432,453","9,328"
united-arab-emirates,"16,240",502,165,8,"3,572",213,"12,503",1 (0%),"12,503",1%,"1,200,000",0
