Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
united-states,"1,258,051","21,064","74,190","1,949","206,203","6,519","977,658","15,808 (2%)","977,658",6%,"7,971,010","273,919"
spain,"253,682","3,121","25,857",244,"159,359","4,641","68,466","2,075 (3%)","68,466",10%,"1,932,455",0
italy,"214,457","1,444","29,684",369,"93,245","8,014","91,528","1,333 (1%)","91,528",14%,"2,310,929","64,263"
united-kingdom,"202,232","6,113","30,146",648,867,3,"171,219","1,559 (1%)","171,219",15%,"1,448,010","64,168"
france,"174,191","3,640","25,809",278,"53,972","1,236","94,410","3,147 (3%)","94,410",15%,"1,100,228",0
germany,"168,162","1,155","7,275",282,"137,696","2,596","23,191","1,884 (8%)","23,191",4%,"2,755,770","208,718"
russia,"165,929","10,559","1,537",86,"21,327","1,462","143,065","2,300 (2%)","143,065",1%,"4,633,731","173,374"
turkey,"131,744","2,253","3,584",64,"78,202","4,917","49,958","1,278 (3%)","49,958",3%,"1,234,724","30,303"
brazil,"125,218","10,503","8,536",615,"48,221",0,"68,461","8,318 (12%)","68,461",7%,"339,552",0
iran,"101,650","1,680","6,418",78,"81,587","1,112","13,645","2,735 (20%)","13,645",6%,"531,275","11,732"
china,"83,753",2,"4,634",0,"78,694",53,425,26 (6%),425,6%,0,0
canada,"64,636","1,486","4,365",180,"27,816",878,"32,455",502 (2%),"32,455",7%,"970,510","51,142"
peru,"54,817","3,628","1,533",89,"17,527","2,114","35,757",717 (2%),"35,757",3%,"429,458","22,879"
india,"52,987","3,587","1,785",92,"15,331","1,189","35,871",0 (0%),"35,871",3%,"1,276,781","84,835"
belgium,"50,781",272,"8,339",323,"12,731",290,"29,711",646 (2%),"29,711",16%,"474,176","17,982"
netherlands,"41,420",232,"5,206",36,89,7,"36,125",628 (2%),"36,125",13%,"243,277","7,368"
saudi-arabia,"31,938","1,687",209,9,"6,783","1,352","24,946",143 (1%),"24,946",1%,"389,659","13,052"
ecuador,"31,881",0,"1,569",0,"3,433",0,"26,879",159 (1%),"26,879",5%,"80,171",0
switzerland,"30,060",51,"1,805",10,"25,700",300,"2,555",121 (5%),"2,555",6%,"290,365","3,962"
portugal,"26,182",480,"1,089",15,"2,076",333,"23,017",136 (1%),"23,017",4%,"470,234",799
mexico,"26,025","1,120","2,507",236,"16,810",872,"6,708",378 (6%),"6,708",10%,"105,664","5,623"
sweden,"23,918",702,"2,941",87,"4,074",0,"16,903",425 (3%),"16,903",12%,"148,500",0
pakistan,"23,214","1,165",544,30,"6,281",480,"16,389",111 (1%),"16,389",2%,"232,582","10,178"
chile,"23,048","1,032",281,6,"11,189",479,"11,578",470 (4%),"11,578",1%,"232,108","10,013"
ireland,"22,248",265,"1,375",36,"17,110","3,724","3,763",93 (2%),"3,763",6%,"214,761",0
singapore,"20,198",788,20,2,"1,634",115,"18,544",23 (0%),"18,544",0%,"175,604","31,685"
belarus,"19,255",905,112,5,"4,388",617,"14,755",92 (1%),"14,755",1%,"220,045","8,676"
qatar,"17,972",830,12,0,"2,070",146,"15,890",72 (0%),"15,890",0%,"112,963","3,201"
israel,"16,310",21,239,1,"10,637",172,"5,434",89 (2%),"5,434",1%,"423,125","6,025"
united-arab-emirates,"15,738",546,157,11,"3,359",206,"12,222",1 (0%),"12,222",1%,"1,200,000",0
austria,"15,684",34,608,2,"13,639",177,"1,437",97 (7%),"1,437",4%,"292,254","6,371"
japan,"15,253",175,556,20,"4,496",340,"10,201",308 (3%),"10,201",4%,"186,343","1,757"
poland,"14,740",309,733,17,"4,655",375,"9,352",160 (2%),"9,352",5%,"410,468","16,198"
romania,"14,107",270,864,23,"5,788",334,"7,455",244 (3%),"7,455",6%,"217,139","11,297"
ukraine,"13,184",487,327,11,"2,097",222,"10,760",169 (2%),"10,760",2%,"144,283","4,524"
indonesia,"12,438",367,895,23,"2,317",120,"9,226",0 (0%),"9,226",7%,"121,547",0
bangladesh,"11,719",790,186,3,"1,403",0,"10,130",1 (0%),"10,130",2%,"99,646","6,241"
south-korea,"10,806",2,255,1,"9,333",50,"1,218",55 (5%),"1,218",2%,"643,095","2,858"
denmark,"10,125",117,506,3,"7,678",197,"1,941",46 (2%),"1,941",5%,"270,680","12,942"
philippines,"10,004",320,658,21,"1,506",98,"7,840",31 (0%),"7,840",7%,"140,134","9,245"
serbia,"9,791",114,203,3,"1,971",248,"7,617",48 (1%),"7,617",2%,"117,474","6,196"
colombia,"8,959",346,397,19,"2,148",135,"6,414",123 (2%),"6,414",4%,"131,110","8,081"
dominican-republic,"8,807",327,362,8,"1,905",0,"6,540",144 (2%),"6,540",4%,"33,377",0
norway,"7,976",21,216,1,32,0,"7,728",27 (0%),"7,728",3%,"189,657",0
czechia,"7,974",78,262,5,"4,205",199,"3,507",59 (2%),"3,507",3%,"278,519","9,426"
south-africa,"7,808",236,153,5,"3,153",407,"4,502",36 (1%),"4,502",2%,"279,379","11,315"
egypt,"7,588",387,469,17,"1,815",85,"5,304",0 (0%),"5,304",6%,"90,000",0
panama,"7,523",136,210,7,823,97,"6,490",88 (1%),"6,490",3%,"36,483",927
australia,"6,875",26,97,0,"6,003",54,775,27 (3%),775,1%,"688,656","23,900"
malaysia,"6,428",45,107,1,"4,702",135,"1,619",22 (1%),"1,619",2%,"222,150","8,930"
kuwait,"6,289",485,42,2,"2,219",187,"4,028",88 (2%),"4,028",1%,"196,397",0
finland,"5,573",161,252,6,"3,500",0,"1,821",44 (2%),"1,821",5%,"108,200","1,900"
morocco,"5,408",189,183,2,"2,017",179,"3,208",1 (0%),"3,208",3%,"52,958","3,388"
argentina,"5,020",133,264,2,"1,524",52,"3,232",148 (5%),"3,232",5%,"72,315","2,597"
algeria,"4,997",159,476,6,"2,197",130,"2,324",22 (1%),"2,324",10%,"6,500",0
moldova,"4,476",113,143,7,"1,658",114,"2,675",237 (9%),"2,675",3%,"20,447",0
kazakhstan,"4,422",217,30,1,"1,408",129,"2,984",31 (1%),"2,984",1%,"336,480","16,069"
bahrain,"3,934",214,8,0,"1,860",98,"2,066",4 (0%),"2,066",0%,"160,341","4,840"
luxembourg,"3,851",11,98,2,"3,452",40,301,20 (7%),301,3%,"50,533","1,234"
afghanistan,"3,392",168,104,9,458,37,"2,830",7 (0%),"2,830",3%,"13,777",701
hungary,"3,111",46,373,10,759,50,"1,979",50 (3%),"1,979",12%,"86,743","1,186"
thailand,"2,989",1,55,1,"2,761",14,173,61 (35%),173,2%,"227,860",0
nigeria,"2,950",392,98,11,481,81,"2,371",4 (0%),"2,371",3%,"19,512",976
oman,"2,903",168,13,0,888,30,"2,002",17 (1%),"2,002",0%,"40,459",0
armenia,"2,782",163,40,0,"1,135",24,"1,607",10 (1%),"1,607",1%,"26,929","1,083"
ghana,"2,719",0,18,0,294,0,"2,407",4 (0%),"2,407",1%,"129,461",0
greece,"2,663",21,147,1,"1,374",0,"1,142",36 (3%),"1,142",6%,"87,052","3,302"
iraq,"2,480",49,102,0,"1,602",31,776,0 (0%),776,4%,"117,726","4,242"
cameroon,"2,265",161,64,0,"1,000",47,"1,201",12 (1%),"1,201",3%,0,0
