Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
united-states,"1,366,760","19,757","80,757",725,"255,654","18,461","1,030,349","16,493 (2%)","1,030,349",6%,"9,417,810","500,048"
spain,"264,663","1,880","26,621",143,"176,439","3,282","61,603","1,650 (3%)","61,603",10%,"2,467,761",0
united-kingdom,"220,322","3,924","31,926",268,925,1,"187,471","1,559 (1%)","187,471",14%,"1,821,280","92,837"
italy,"219,070",802,"30,560",165,"105,186","2,155","83,324","1,027 (1%)","83,324",14%,"2,565,912","51,678"
russia,"209,688","11,012","1,915",88,"34,306","2,390","173,467","2,300 (1%)","173,467",1%,"5,448,463","226,499"
france,"176,970",312,"26,380",70,"56,217",179,"94,373","2,776 (3%)","94,373",15%,"1,384,633",0
germany,"171,879",555,"7,569",20,"144,400","1,100","19,910","1,581 (8%)","19,910",4%,"2,755,770",0
brazil,"162,699","6,638","11,123",467,"64,957","3,272","86,619","8,318 (10%)","86,619",7%,"339,552",0
turkey,"138,657","1,542","3,786",47,"92,691","3,211","42,180","1,154 (3%)","42,180",3%,"1,370,598","36,187"
iran,"107,603","1,383","6,640",51,"86,143","1,079","14,820","2,675 (18%)","14,820",6%,"586,699","13,479"
china,"83,779",18,"4,634",0,"78,936",87,209,13 (6%),209,6%,0,0
canada,"70,034","1,173","4,990",168,"32,096",847,"32,948",502 (2%),"32,948",7%,"1,135,984","67,984"
peru,"67,307","2,292","1,889",75,"21,349","1,103","44,069",774 (2%),"44,069",3%,"504,930","10,680"
india,"67,161","4,353","2,212",111,"20,969","1,668","43,980",0 (0%),"43,980",3%,"1,609,037","85,824"
belgium,"53,081",485,"8,656",75,"13,642",231,"30,783",476 (2%),"30,783",16%,"566,101","25,458"
netherlands,"42,627",245,"5,440",18,0,0,"37,187",507 (1%),"37,187",13%,"254,573","4,918"
saudi-arabia,"39,048","1,912",246,7,"11,457","1,313","27,345",143 (1%),"27,345",1%,"449,644","16,144"
mexico,"33,460","1,938","3,353",193,"21,824","1,510","8,283",378 (5%),"8,283",10%,"128,148","4,702"
pakistan,"30,334","1,598",659,23,"8,063",254,"21,612",111 (1%),"21,612",2%,"283,517","13,492"
switzerland,"30,305",54,"1,833",3,"26,600",200,"1,872",101 (5%),"1,872",6%,"309,595","3,372"
ecuador,"29,559",488,"2,127",410,"3,433",0,"23,999",181 (1%),"23,999",7%,"84,287",630
chile,"28,866","1,647",312,8,"13,112",445,"15,442",544 (4%),"15,442",1%,"280,684","12,780"
portugal,"27,581",175,"1,135",9,"2,549",50,"23,897",112 (0%),"23,897",4%,"517,660",0
sweden,"26,322",401,"3,225",5,"4,971",0,"18,126",360 (2%),"18,126",12%,"148,500",0
singapore,"23,336",876,20,0,"2,721",425,"20,595",23 (0%),"20,595",0%,"175,604",0
ireland,"22,996",236,"1,458",12,"17,110",0,"4,428",72 (2%),"4,428",6%,"214,761",0
belarus,"22,973",921,131,5,"6,406",356,"16,436",92 (1%),"16,436",1%,"263,543","11,772"
qatar,"22,520","1,189",14,1,"2,753",304,"19,753",72 (0%),"19,753",0%,"127,769","3,215"
united-arab-emirates,"18,198",781,198,13,"4,804",509,"13,196",1 (0%),"13,196",1%,"1,200,000",0
israel,"16,477",23,252,5,"11,430",54,"4,795",74 (2%),"4,795",2%,"455,267","4,239"
poland,"15,996",345,800,15,"5,698",261,"9,498",160 (2%),"9,498",5%,"476,904","16,218"
austria,"15,871",38,618,3,"13,991",63,"1,262",72 (6%),"1,262",4%,"316,508","4,818"
japan,"15,663",88,607,17,"5,906",760,"9,150",287 (3%),"9,150",4%,"211,997","9,984"
romania,"15,362",231,961,22,"7,051",139,"7,350",242 (3%),"7,350",6%,"256,749","8,693"
ukraine,"15,232",522,391,15,"3,060",151,"11,781",201 (2%),"11,781",3%,"176,403","9,296"
bangladesh,"14,657",887,228,14,"2,650",236,"11,779",1 (0%),"11,779",2%,"122,657","5,738"
indonesia,"14,032",387,973,14,"2,698",91,"10,361",0 (0%),"10,361",7%,"158,273","7,386"
colombia,"11,063",568,463,18,"2,705",136,"7,895",130 (2%),"7,895",4%,"144,912","5,173"
south-korea,"10,874",34,256,0,"9,610",42,"1,008",55 (5%),"1,008",2%,"663,886","3,856"
philippines,"10,794",184,719,15,"1,924",82,"8,151",31 (0%),"8,151",7%,"163,177","5,447"
denmark,"10,616",110,529,3,"8,404",124,"1,683",40 (2%),"1,683",5%,"317,834","8,850"
dominican-republic,"10,347",465,388,3,"2,763",179,"7,196",134 (2%),"7,196",4%,"42,615","2,024"
serbia,"10,114",82,215,2,"3,006",274,"6,893",43 (1%),"6,893",2%,"140,592","6,059"
