Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
united-states,"1,188,421","1,133","68,602",34,"178,594",331,"941,225","16,139 (2%)","941,225",6%,"7,196,740","8,202"
spain,"247,122","1,555","25,264",164,"148,558","2,325","73,300","2,386 (3%)","73,300",10%,"1,932,455","403,622"
italy,"210,717","1,389","28,884",174,"81,654","1,740","100,179","1,501 (1%)","100,179",14%,"2,153,772","44,935"
united-kingdom,"187,723",1,"28,516",0,860,0,"158,347","1,559 (1%)","158,347",15%,"1,206,405",0
france,"168,693",297,"24,895",135,"50,784",222,"93,014","3,819 (4%)","93,014",15%,"1,100,228",0
germany,"165,664",697,"6,866",54,"130,600","1,600","28,198","1,979 (7%)","28,198",4%,"2,547,052",0
russia,"145,268","10,581","1,356",76,"18,095","1,456","125,817","2,300 (2%)","125,817",1%,"4,300,000","200,000"
turkey,"126,045","1,670","3,397",61,"63,151","4,892","59,497","1,424 (2%)","59,497",3%,"1,135,367","24,001"
brazil,"101,826",679,"7,051",26,"42,991",0,"51,784","8,318 (16%)","51,784",7%,"339,552",0
iran,"97,424",976,"6,203",47,"78,422","1,072","12,799","2,690 (21%)","12,799",6%,"496,273","11,732"
china,"83,749",5,"4,634",0,"78,482",100,633,33 (5%),633,6%,0,0
canada,"60,447",1,"3,794",0,"24,908",0,"31,745",557 (2%),"31,745",6%,"897,444","3,954"
belgium,"50,267",361,"7,924",80,"12,378",69,"29,965",655 (2%),"29,965",16%,"440,700","16,729"
peru,"45,928","3,394","1,286",86,"13,550","1,116","31,092",679 (2%),"31,092",3%,"375,096","19,492"
india,"42,670",165,"1,395",4,"11,782",7,"29,493",0 (0%),"29,493",3%,"1,107,233","60,783"
netherlands,"40,671",335,"5,058",69,81,0,"35,532",688 (2%),"35,532",12%,"225,899",0
switzerland,"29,905",88,"1,762",0,"24,500",300,"3,643",141 (4%),"3,643",6%,"280,220","4,220"
ecuador,"29,538","2,074","1,564",193,"3,300","1,168","24,674",149 (1%),"24,674",5%,"78,659","4,730"
saudi-arabia,"27,011","1,552",184,8,"4,134",369,"22,693",139 (1%),"22,693",1%,"352,555","12,780"
portugal,"25,282",92,"1,043",20,"1,689",18,"22,550",144 (1%),"22,550",4%,"426,836",0
mexico,"23,471","1,383","2,154",93,"13,447",0,"7,870",378 (5%),"7,870",9%,"93,791",0
sweden,"22,317",235,"2,679",10,"1,005",0,"18,633",403 (2%),"18,633",12%,"119,500",0
ireland,"21,506",330,"1,303",17,"13,386",0,"6,817",98 (1%),"6,817",6%,"169,377",0
pakistan,"20,186",102,462,5,"5,590",476,"14,134",111 (1%),"14,134",2%,"212,511","9,486"
chile,"19,663","1,228",260,13,"10,041",469,"9,362",408 (4%),"9,362",1%,"206,218","6,818"
singapore,"18,778",573,18,0,"1,408",0,"17,352",22 (0%),"17,352",0%,"143,919",0
belarus,"17,489",784,103,4,"3,259",63,"14,127",92 (1%),"14,127",1%,"211,369","7,130"
israel,"16,237",29,234,2,"9,858",109,"6,145",103 (2%),"6,145",1%,"397,046",0
austria,"15,597",39,598,2,"13,228",48,"1,771",114 (6%),"1,771",4%,"274,355","4,736"
qatar,"15,551",679,12,0,"1,664",130,"13,875",72 (1%),"13,875",0%,"104,435","2,707"
japan,"14,877",306,487,13,"3,981",776,"10,409",321 (3%),"10,409",3%,"183,251","1,724"
united-arab-emirates,"14,163",564,126,7,"2,763",99,"11,274",1 (0%),"11,274",1%,"1,200,000",0
poland,"13,937",244,683,5,"4,095",150,"9,159",160 (2%),"9,159",5%,"375,948",0
romania,"13,163",431,790,19,"4,869",322,"7,504",255 (3%),"7,504",6%,"195,508","4,968"
ukraine,"12,331",418,303,15,"1,619",71,"10,409",160 (2%),"10,409",2%,"134,592","4,869"
indonesia,"11,587",395,864,19,"1,954",78,"8,769",0 (0%),"8,769",7%,"116,861","3,896"
south-korea,"10,801",8,252,2,"9,217",34,"1,332",55 (4%),"1,332",2%,"633,921","2,948"
bangladesh,"10,143",688,182,5,"1,209",146,"8,752",1 (0%),"8,752",2%,"87,694","6,260"
denmark,"9,857",147,484,0,"7,172",0,"2,201",62 (3%),"2,201",5%,"244,791","10,992"
philippines,"9,485",262,623,16,"1,315",101,"7,547",31 (0%),"7,547",7%,"126,164","5,428"
serbia,"9,464",102,193,4,"1,551",125,"7,720",54 (1%),"7,720",2%,"101,911","5,274"
dominican-republic,"7,954",376,333,7,"1,606",125,"6,015",144 (2%),"6,015",4%,"30,102",0
norway,"7,847",38,211,0,32,0,"7,604",37 (0%),"7,604",3%,"172,586",0
czechia,"7,781",26,248,3,"3,587",126,"3,946",62 (2%),"3,946",3%,"257,678","3,852"
colombia,"7,668",383,340,16,"1,722",56,"5,606",118 (2%),"5,606",4%,"114,602","5,652"
panama,"7,197",107,200,3,641,0,"6,356",91 (1%),"6,356",3%,"34,459","1,105"
australia,"6,822",21,96,1,"5,849",32,877,29 (3%),877,1%,"633,107",0
south-africa,"6,783",447,131,8,"2,549",0,"4,103",36 (1%),"4,103",2%,"245,747","15,061"
egypt,"6,465",272,429,14,"1,562",40,"4,474",0 (0%),"4,474",7%,"90,000",0
malaysia,"6,353",55,105,0,"4,484",71,"1,764",28 (2%),"1,764",2%,"195,833",0
finland,"5,327",73,230,0,"3,000",0,"2,097",49 (2%),"2,097",4%,"103,445","1,145"
kuwait,"4,983",364,38,5,"1,776",73,"3,169",72 (2%),"3,169",1%,"196,397","17,397"
morocco,"4,903",174,174,1,"1,438",182,"3,291",1 (0%),"3,291",4%,"42,112","2,745"
argentina,"4,783",102,246,5,"1,354",0,"3,183",157 (5%),"3,183",5%,"65,813",0
algeria,"4,474",179,463,4,"1,936",64,"2,075",22 (1%),"2,075",10%,"6,500",0
moldova,"4,121",69,125,1,"1,382",48,"2,614",237 (9%),"2,614",3%,"20,447","8,684"
kazakhstan,"3,988",68,27,0,"1,084",0,"2,877",40 (1%),"2,877",1%,"306,861","10,725"
luxembourg,"3,824",12,96,4,"3,379",61,349,22 (6%),349,3%,"48,118",658
bahrain,"3,383",99,8,0,"1,718",150,"1,657",1 (0%),"1,657",0%,"144,155","4,801"
hungary,"3,035",37,351,11,630,1,"2,054",55 (3%),"2,054",12%,"83,958","1,948"
thailand,"2,987",18,54,0,"2,740",1,193,61 (32%),193,2%,"227,860","49,777"
afghanistan,"2,704",235,85,13,345,14,"2,274",7 (0%),"2,274",3%,"11,068",0
oman,"2,637",69,12,0,816,66,"1,809",17 (1%),"1,809",0%,"40,459",0
greece,"2,626",6,144,1,"1,374",0,"1,108",37 (3%),"1,108",5%,"79,332","1,125"
nigeria,"2,558",170,87,2,400,49,"2,071",4 (0%),"2,071",3%,"17,566",978
armenia,"2,507",121,39,4,"1,071",36,"1,397",10 (1%),"1,397",2%,"24,942",765
iraq,"2,296",77,97,2,"1,490",17,709,0 (0%),709,4%,"103,262","5,009"
ghana,"2,169",0,18,0,229,0,"1,922",4 (0%),"1,922",1%,"117,049","3,552"
uzbekistan,"2,160",11,10,0,"1,327",8,823,8 (1%),823,0%,"325,000","82,464"
croatia,"2,096",8,79,2,"1,489",26,528,15 (3%),528,4%,"38,084",527
cameroon,"2,077",0,64,0,953,0,"1,060",12 (1%),"1,060",3%,0,0
azerbaijan,"1,932",38,25,0,"1,441",30,466,17 (4%),466,1%,"157,932","5,335"
bosnia-and-herzegovina,"1,857",18,77,5,825,46,955,4 (0%),955,4%,"33,928","1,145"
iceland,"1,799",1,10,0,"1,717",11,72,0 (0%),72,1%,"50,406",404
estonia,"1,703",3,55,0,259,0,"1,389",6 (0%),"1,389",3%,"55,784",578
cuba,"1,649",38,67,1,827,62,755,13 (2%),755,4%,"53,545","2,039"
bulgaria,"1,632",14,74,1,321,13,"1,237",40 (3%),"1,237",5%,"49,145","1,509"
bolivia,"1,594",124,76,5,166,7,"1,352",3 (0%),"1,352",5%,"7,651",0
guinea,"1,586",0,7,0,405,0,"1,174",0 (0%),"1,174",0%,0,0
north-macedonia,"1,511",5,84,2,945,93,482,21 (4%),482,6%,"17,246",249
new-zealand,"1,487",2,20,0,"1,266",3,201,0 (0%),201,1%,"150,223","4,634"
slovenia,"1,439",0,96,2,241,2,"1,102",21 (2%),"1,102",7%,"55,520",500
lithuania,"1,419",9,46,0,638,3,735,17 (2%),735,3%,"144,029","2,351"
slovakia,"1,413",5,25,1,643,24,745,7 (1%),745,2%,"97,804","1,584"
ivory-coast,"1,398",36,17,2,653,31,728,0 (0%),728,1%,"10,778",270
senegal,"1,182",67,9,0,372,4,801,4 (0%),801,1%,466,0
djibouti,"1,112",0,2,0,686,0,424,0 (0%),424,0%,"13,856",0
honduras,"1,055",45,82,6,118,2,855,10 (1%),855,8%,"4,810",141
hong-kong,"1,041",1,4,0,900,21,137,1 (1%),137,0%,"154,989",0
tunisia,"1,013",4,42,0,328,5,643,25 (4%),643,4%,"24,406",351
latvia,896,17,16,0,348,0,532,4 (1%),532,2%,"65,464","1,219"
cyprus,872,8,15,0,296,0,561,15 (3%),561,2%,"62,267",0
kosovo,851,28,22,0,381,45,448,0 (0%),448,3%,0,0
kyrgyzstan,830,35,10,0,575,11,245,13 (5%),245,1%,"56,488","5,016"
albania,803,8,31,0,543,12,229,7 (3%),229,4%,"9,006",140
niger,750,14,36,1,518,11,196,0 (0%),196,5%,"5,309",38
andorra,748,1,45,1,493,21,210,17 (8%),210,6%,"1,673",0
costa-rica,739,6,6,0,386,14,347,6 (2%),347,1%,"13,851",219
lebanon,737,4,25,0,200,3,512,43 (8%),512,3%,"39,238","1,358"
somalia,722,51,32,1,44,10,646,2 (0%),646,4%,0,0
sri-lanka,718,16,7,0,184,12,527,1 (0%),527,1%,"25,206","1,681"
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
guatemala,703,15,17,0,72,0,614,5 (1%),614,2%,"7,200",0
