Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
united-states,"1,385,834",572,"81,795",36,"262,225","1,601","1,041,814","16,484 (2%)","1,041,814",6%,"9,619,855",0
spain,"268,143","3,480","26,744",123,"177,846","1,407","63,553","1,650 (3%)","63,553",10%,"2,467,761",0
russia,"232,243","10,899","2,116",107,"43,512","3,711","186,615","2,300 (1%)","186,615",1%,"5,805,404","168,641"
united-kingdom,"224,202","3,880","32,137",211,932,7,"191,133","1,559 (1%)","191,133",14%,"1,921,770","100,490"
italy,"219,814",744,"30,739",179,"106,587","1,401","82,488",999 (1%),"82,488",14%,"2,606,652","40,740"
france,"177,423",453,"26,643",263,"56,724",507,"94,056","2,712 (3%)","94,056",15%,"1,384,633",0
germany,"172,576",697,"7,661",92,"145,617","1,217","19,298","1,576 (8%)","19,298",4%,"2,755,770",0
brazil,"169,594","1,263","11,653",134,"67,384",0,"90,557","8,318 (9%)","90,557",7%,"339,552",0
turkey,"139,771","1,114","3,841",55,"95,780","3,089","40,150","1,126 (3%)","40,150",3%,"1,403,320","32,722"
iran,"109,286","1,683","6,685",45,"87,422","1,279","15,179","2,703 (18%)","15,179",6%,"601,324","14,625"
china,"83,796",1,"4,634",0,"78,999",37,163,10 (6%),163,6%,0,0
india,"71,339",571,"2,310",16,"23,033",484,"45,996",0 (0%),"45,996",3%,"1,759,579","85,891"
canada,"71,207","1,173","5,114",124,"32,994",898,"33,099",502 (2%),"33,099",7%,"1,135,984",0
peru,"68,822","1,515","1,961",72,"22,406","1,057","44,455",785 (2%),"44,455",3%,"512,869","7,939"
belgium,"53,779",330,"8,761",54,"13,732",35,"31,286",465 (1%),"31,286",16%,"595,531","10,824"
netherlands,"42,788",161,"5,456",16,0,0,"37,332",498 (1%),"37,332",13%,"265,156","10,583"
saudi-arabia,"41,014","1,966",255,9,"12,737","1,280","28,022",149 (1%),"28,022",1%,"467,369","17,725"
mexico,"36,327","1,305","3,573",108,"23,100",0,"9,654",378 (4%),"9,654",10%,"135,116","4,160"
pakistan,"32,081","1,140",706,39,"8,555",343,"22,820",111 (0%),"22,820",2%,"305,851","10,957"
switzerland,"30,344",39,"1,845",12,"26,800",200,"1,699",89 (5%),"1,699",6%,"312,813","3,218"
chile,"30,063","1,197",323,11,"13,605",493,"16,135",574 (4%),"16,135",1%,"294,057","13,373"
ecuador,"29,509",0,"2,145",18,"3,433",0,"23,931",181 (1%),"23,931",7%,"84,287",0
portugal,"27,679",98,"1,144",9,"2,549",0,"23,986",112 (0%),"23,986",4%,"517,660",0
sweden,"26,670",348,"3,256",31,"4,971",0,"18,443",360 (2%),"18,443",12%,"148,500",0
singapore,"24,671",849,21,0,"3,225",0,"21,425",24 (0%),"21,425",0%,"175,604",0
belarus,"23,906",933,135,4,"6,531",125,"17,240",92 (1%),"17,240",1%,"274,060","10,517"
qatar,"23,623","1,103",14,0,"2,840",87,"20,769",72 (0%),"20,769",0%,"131,044","3,275"
ireland,"23,135",139,"1,467",9,"17,110",0,"4,558",72 (2%),"4,558",6%,"214,761",0
united-arab-emirates,"18,878",680,201,3,"5,381",577,"13,296",1 (0%),"13,296",1%,"1,200,000",0
bangladesh,"16,660",969,250,11,"3,147",245,"13,263",1 (0%),"13,263",2%,"136,638","6,773"
poland,"16,561",235,827,16,"6,131",315,"9,603",160 (2%),"9,603",5%,"491,216",0
israel,"16,526",20,258,0,"11,956",113,"4,312",67 (2%),"4,312",2%,"469,800","3,248"
ukraine,"16,023",375,425,17,"3,373",85,"12,225",211 (2%),"12,225",3%,"187,307","5,755"
austria,"15,961",79,623,3,"14,148",87,"1,190",59 (5%),"1,190",4%,"329,314","9,830"
japan,"15,847",70,633,9,"8,293",166,"6,921",267 (4%),"6,921",4%,"218,204","3,948"
romania,"15,588",226,982,21,"7,245",194,"7,361",255 (3%),"7,361",6%,"262,219","5,470"
indonesia,"14,749",484,"1,007",16,"3,063",182,"10,679",0 (0%),"10,679",7%,"165,128","3,777"
colombia,"11,613",550,479,16,"2,825",120,"8,309",130 (2%),"8,309",4%,"151,396","6,484"
philippines,"11,350",264,751,25,"2,106",107,"8,493",31 (0%),"8,493",7%,"173,352",208
south-korea,"10,936",27,258,2,"9,670",38,"1,008",55 (5%),"1,008",2%,"680,890","12,398"
denmark,"10,778",78,533,0,"8,515",0,"1,730",43 (2%),"1,730",5%,"334,260","7,700"
south-africa,"10,652",637,206,12,"4,357",184,"6,089",77 (1%),"6,089",2%,"356,067","14,731"
dominican-republic,"10,634",287,393,5,"2,870",107,"7,371",134 (2%),"7,371",4%,"42,615",0
serbia,"10,176",62,218,3,"3,290",284,"6,668",29 (0%),"6,668",2%,"145,604","5,012"
egypt,"9,746",346,533,8,"2,172",97,"7,041",41 (1%),"7,041",5%,"90,000",0
kuwait,"9,286",598,65,7,"2,907",178,"6,314",131 (2%),"6,314",1%,"196,397",0
panama,"8,616",168,249,5,"4,687",0,"3,680",87 (2%),"3,680",3%,"43,663","1,006"
czechia,"8,177",1,283,1,"4,738",27,"3,156",42 (1%),"3,156",3%,"314,138","7,729"
norway,"8,132",27,224,5,32,0,"7,876",22 (0%),"7,876",3%,"202,751","6,830"
australia,"6,970",22,97,0,"6,213",34,660,16 (2%),660,1%,"863,050","7,931"
malaysia,"6,742",16,109,0,"5,223",110,"1,410",16 (1%),"1,410",2%,"271,721",0
morocco,"6,281",218,188,0,"2,811",257,"3,282",1 (0%),"3,282",3%,"68,980","3,056"
argentina,"6,278",244,314,9,"1,837",80,"4,127",148 (4%),"4,127",5%,"85,158","2,140"
finland,"5,984",22,271,4,"4,000",0,"1,713",44 (3%),"1,713",5%,"123,300","1,800"
algeria,"5,891",168,507,5,"2,841",163,"2,543",22 (1%),"2,543",9%,"6,500",0
kazakhstan,"5,279",72,32,0,"2,108",34,"3,139",33 (1%),"3,139",1%,"408,713",0
bahrain,"5,236",295,8,0,"2,152",82,"3,076",6 (0%),"3,076",0%,"189,174","5,145"
moldova,"4,995",68,175,6,"1,980",22,"2,840",251 (9%),"2,840",4%,"20,447",0
ghana,"4,700",437,22,0,494,116,"4,184",5 (0%),"4,184",0%,"160,501","5,300"
afghanistan,"4,687",285,122,2,558,0,"4,007",7 (0%),"4,007",3%,"15,560",0
nigeria,"4,641",242,150,7,902,124,"3,589",4 (0%),"3,589",3%,"27,078","3,243"
luxembourg,"3,888",2,101,0,"3,602",16,185,18 (10%),185,3%,"55,415",165
oman,"3,721",148,17,0,"1,250",0,"2,454",27 (1%),"2,454",0%,"50,000",0
armenia,"3,538",146,47,1,"1,430",71,"2,061",10 (0%),"2,061",1%,"33,313",752
hungary,"3,313",29,425,4,"1,007",49,"1,881",45 (2%),"1,881",13%,"114,719","2,554"
thailand,"3,017",2,56,0,"2,798",2,163,61 (37%),163,2%,"227,860",0
bolivia,"2,831",275,122,4,299,26,"2,410",3 (0%),"2,410",4%,"7,651",0
iraq,"2,818",51,110,1,"1,790",56,918,0 (0%),918,4%,"129,701","2,548"
greece,"2,726",10,151,0,"1,374",0,"1,201",32 (3%),"1,201",6%,"99,363",466
cameroon,"2,689",110,125,11,"1,524",59,"1,040",28 (3%),"1,040",5%,0,0
azerbaijan,"2,589",70,32,0,"1,680",30,877,33 (4%),877,1%,"193,411",0
uzbekistan,"2,509",23,10,0,"1,988",0,511,8 (2%),511,0%,"325,000",0
croatia,"2,196",9,91,1,"1,784",20,321,13 (4%),321,4%,"44,886",0
guinea,"2,146",0,11,0,714,0,"1,421",0 (0%),"1,421",1%,0,0
bosnia-and-herzegovina,"2,141",24,113,6,"1,114",8,914,4 (0%),914,5%,"42,318","1,036"
honduras,"2,100",128,116,8,206,3,"1,778",10 (1%),"1,778",6%,"5,653",0
bulgaria,"2,004",14,93,0,476,15,"1,435",50 (3%),"1,435",5%,"58,713","1,079"
