Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
united-states,"1,263,224","4,422","74,809",564,"213,109","6,906","975,306","15,827 (2%)","975,306",6%,"8,005,589","34,579"
spain,"253,682","3,121","25,857",244,"159,359","4,641","68,466","2,075 (3%)","68,466",10%,"1,932,455",0
italy,"214,457","1,444","29,684",369,"93,245","8,014","91,528","1,333 (1%)","91,528",14%,"2,310,929","64,263"
united-kingdom,"202,235",3,"30,146",0,872,5,"171,217","1,559 (1%)","171,217",15%,"1,448,010",0
russia,"177,160","11,231","1,625",88,"23,803","2,476","151,732","2,300 (2%)","151,732",1%,"4,803,192","169,461"
france,"174,191","3,640","25,809",278,"53,972","1,236","94,410","3,147 (3%)","94,410",15%,"1,100,228",0
germany,"168,162","1,155","7,275",282,"137,696","2,596","23,191","1,884 (8%)","23,191",4%,"2,755,770","208,718"
turkey,"131,744","2,253","3,584",64,"78,202","4,917","49,958","1,278 (3%)","49,958",3%,"1,234,724","30,303"
brazil,"126,611",463,"8,588",22,"51,370",0,"66,653","8,318 (12%)","66,653",7%,"339,552",0
iran,"101,650","1,680","6,418",78,"81,587","1,112","13,645","2,735 (20%)","13,645",6%,"531,275","11,732"
china,"83,755",2,"4,634",0,"78,722",28,399,23 (6%),399,6%,0,0
canada,"64,637",1,"4,365",0,"28,171",355,"32,101",502 (2%),"32,101",7%,"973,558","3,048"
peru,"54,817","3,628","1,533",89,"17,527","2,114","35,757",717 (2%),"35,757",3%,"429,458","22,879"
india,"53,045",58,"1,787",2,"15,331",0,"35,927",0 (0%),"35,927",3%,"1,357,413","80,632"
belgium,"51,420",639,"8,415",76,"12,980",249,"30,025",538 (2%),"30,025",16%,"493,325","19,149"
netherlands,"41,420",232,"5,206",36,89,7,"36,125",628 (2%),"36,125",13%,"243,277","7,368"
saudi-arabia,"31,938","1,687",209,9,"6,783","1,352","24,946",143 (1%),"24,946",1%,"389,659","13,052"
switzerland,"30,060",51,"1,805",10,"25,700",300,"2,555",121 (5%),"2,555",6%,"290,365","3,962"
ecuador,"29,420",0,"1,618",0,"3,433",0,"24,369",156 (1%),"24,369",6%,"81,392",0
mexico,"27,634","1,609","2,704",197,"17,781",971,"7,149",378 (5%),"7,149",10%,"105,664",0
portugal,"26,182",480,"1,089",15,"2,076",333,"23,017",136 (1%),"23,017",4%,"470,234",799
pakistan,"24,073",859,564,20,"6,464",183,"17,045",111 (1%),"17,045",2%,"244,778","12,196"
sweden,"23,918",702,"2,941",87,"4,074",0,"16,903",425 (3%),"16,903",12%,"148,500",0
chile,"23,048","1,032",281,6,"11,189",479,"11,578",470 (4%),"11,578",1%,"232,108","10,013"
ireland,"22,248",265,"1,375",36,"17,110","3,724","3,763",93 (2%),"3,763",6%,"214,761",0
singapore,"20,939",741,20,0,"1,634",0,"19,285",23 (0%),"19,285",0%,"175,604",0
belarus,"19,255",905,112,5,"4,388",617,"14,755",92 (1%),"14,755",1%,"220,045","8,676"
qatar,"17,972",830,12,0,"2,070",146,"15,890",72 (0%),"15,890",0%,"112,963","3,201"
israel,"16,346",36,239,0,"10,737",100,"5,370",83 (2%),"5,370",1%,"432,453","9,328"
austria,"15,752",68,609,1,"13,698",59,"1,445",92 (6%),"1,445",4%,"292,254",0
united-arab-emirates,"15,738",546,157,11,"3,359",206,"12,222",1 (0%),"12,222",1%,"1,200,000",0
japan,"15,253",175,556,20,"4,496",340,"10,201",308 (3%),"10,201",4%,"186,343","1,757"
poland,"14,898",158,737,4,"4,862",207,"9,299",160 (2%),"9,299",5%,"410,468",0
romania,"14,499",392,876,12,"6,144",356,"7,479",234 (3%),"7,479",6%,"226,613","9,474"
ukraine,"13,691",507,340,13,"2,396",299,"10,955",178 (2%),"10,955",2%,"151,569","7,286"
indonesia,"12,776",338,930,35,"2,381",64,"9,465",0 (0%),"9,465",7%,"128,383","6,836"
bangladesh,"12,425",706,186,0,"1,910",507,"10,329",1 (0%),"10,329",2%,"105,513","5,867"
